T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
27.0	14.567738235454248	12.412794960757312	-275.5857276741387	0.7569080308680208	16.507323477799517	0.0011490346387939931	-1.1936743285759975e-14	0.04376420423255281	73131.4768551263
28.0	14.523041768924754	12.354826023470828	-275.54303793175	0.7593463724976669	16.418413243203357	0.001151712439984004	-1.1386154373306304e-14	0.058812161565547263	54419.71190514555
29.0	14.481636168492	12.299754954224168	-275.5022877715161	0.7617989404562276	16.327673239374004	0.001154811195800482	-2.4874992266366148e-14	0.07735980910295821	41372.14046968956
30.0	14.443805726988908	12.247857391668608	-275.46344370329206	0.7642598645276018	16.23509330078289	0.0011583625372834259	2.564524804967569e-14	0.0998181631756618	32063.71252578137
31.0	14.409805424471399	12.199382675692007	-275.42647461929243	0.7667230894313878	16.140688458472876	0.0011623949528356459	-3.656248712630568e-15	0.12658405991738034	25283.917193088175
32.0	14.379856071423264	12.154549151564305	-275.3913512086078	0.7691824881168076	16.044499248548174	0.0011669332810761016	-4.1699639836331215e-15	0.15802952919077773	20252.80278505527
33.0	14.354140981954368	12.113540893728876	-275.35804546219424	0.7716319710334301	15.946591042263828	0.0011719983636072381	-3.812851312718518e-15	0.1945052854814223	16454.775925467835
34.0	14.33280419378627	12.076505870991987	-275.3265302618879	0.7740655868706906	15.847052491193601	0.0011776068591382606	-5.901011253987581e-15	0.23632630098780233	13542.889113646086
35.0	14.315950153065433	12.04355548195231	-275.2967790461079	0.7764776112296478	15.745993229329747	0.0011837712103287233	-3.671620165013332e-15	0.2837615524200095	11278.980050752887
36.0	14.303644702428173	12.014765314353118	-275.26876554437644	0.7788626208180729	15.643541006557635	0.0011904997465710134	-2.474502601506809e-14	0.3370571763838199	9495.542932073275
37.0	14.29591715496216	11.990176929068426	-275.2424635725841	0.7812155519190993	15.539838443294268	0.0011977969001984877	-2.3907024802236612e-14	0.396419155843967	8073.628233484532
